time,latitude,longitude,depth,Temperature,CTD_Salinity,Salinity,Sigma_theta,Oxygen_1,CO2,Alkalinity,TOC,POC,PON,TN,NO3_plus_NO2,NO2,PO4,Silicate,Bact_Enum
UTC,degrees_north,degrees_east,m,degrees Celsius ( \u00b0C),dimensionless,dimensionless,kilograms per cubic meter (kg/m^3),micromoles per kilogram (umol/kg),micromoles per kilogram (umol/kg),microequivalents,micromoles per kilogram (umol/kg),micrograms per kilogram (ug/kg),micrograms per kilogram (ug/kg),micromoles per kilogram (umol/kg),micromoles per kilogram (umol/kg),micromoles per kilogram (umol/kg),micromoles per kilogram (umol/kg),micromoles per kilogram (umol/kg),cells times 10^8 per kilogram
1998-11-18T11:05:00Z,31.655,-64.169,405.0,17.61,36.457,36.456,26.503,196.0,2103.2,2377.4,47.4,5.22,1.18,8.3,5.35,0.0,0.25,1.87,0.7
1998-12-08T14:25:00Z,31.638,-64.187,20.3,23.079,36.564,36.564,25.1,213.0,2036.5,2382.2,66.2,35.67,4.91,5.0,0.0,0.0,0.0,0.58,7.2
1998-12-09T03:10:00Z,31.638,-64.187,301.1,18.061,36.533,36.531,26.444,203.1,2095.2,2374.4,49.0,3.99,0.9,7.4,3.45,0.0,0.16,1.21,0.9
1999-01-15T23:20:00Z,31.664,-64.072,2.6,21.914,36.5,36.502,25.386,217.4,2040.2,2377.7,66.9,37.6,4.75,4.6,0.0,0.0,0.0,1.03,5.9
1999-01-15T23:20:00Z,31.664,-64.072,9.8,21.921,36.5,36.501,25.383,217.3,2040.7,2371.7,67.1,42.85,4.07,4.5,0.0,0.0,0.0,1.02,4.0
1999-01-15T23:20:00Z,31.664,-64.072,19.4,21.925,36.509,36.502,25.383,217.7,2040.0,2377.3,66.3,41.63,4.75,4.6,0.0,0.0,0.0,1.02,5.1
1999-01-15T23:20:00Z,31.664,-64.072,39.0,21.909,36.539,36.507,25.393,218.0,2040.5,2381.9,65.6,41.08,4.62,4.6,0.0,0.0,0.0,1.02,6.1
1999-01-15T23:20:00Z,31.664,-64.072,59.3,21.906,36.566,36.561,25.436,217.2,2039.4,2389.7,63.5,27.67,3.74,4.3,0.0,0.0,0.0,1.01,5.3
1999-01-15T23:20:00Z,31.664,-64.072,79.8,21.904,36.568,36.567,25.442,217.0,2043.7,2381.9,62.2,26.81,4.21,4.2,0.0,0.0,0.0,1.01,5.7
1999-01-15T23:20:00Z,31.664,-64.072,98.4,21.888,36.575,36.577,25.455,216.4,2057.4,2393.6,60.6,42.44,6.38,4.2,0.0,0.0,0.0,1.0,5.1
1999-01-15T23:20:00Z,31.664,-64.072,117.6,18.973,36.47,36.476,26.163,232.9,2065.8,2385.7,57.1,26.57,3.13,4.1,0.0,0.0,0.0,1.0,3.1
1999-01-15T23:20:00Z,31.664,-64.072,137.2,18.269,36.492,36.481,26.347,214.7,2089.4,2383.9,55.8,25.05,2.57,4.3,0.39,0.0,0.0,1.17,2.5
1999-01-15T23:20:00Z,31.664,-64.072,156.7,18.083,36.496,36.495,26.404,202.3,2098.7,2382.0,55.0,19.82,2.3,6.6,2.34,0.0,0.07,1.63,2.4
1999-01-15T23:20:00Z,31.664,-64.072,196.8,17.876,36.493,36.499,26.461,201.7,2098.1,2381.0,52.2,13.5,1.63,7.8,4.2,0.0,0.2,2.9,1.5
1999-01-15T23:20:00Z,31.664,-64.072,246.4,17.693,36.465,36.476,26.491,200.5,2101.0,2377.3,49.5,34.08,2.36,7.7,4.69,0.0,0.23,2.2,1.6
1999-01-15T23:20:00Z,31.664,-64.072,298.6,17.314,36.403,36.42,26.543,192.6,2109.7,2379.2,49.2,10.88,1.69,9.2,4.87,0.0,0.28,2.13,1.9
2000-11-14T23:37:00Z,31.565,-64.194,300.2,18.174,36.526,36.525,26.412,198.6,2098.6,2400.5,48.4,8.85,1.16,7.6,4.14,0.0,0.18,1.95,0.8
2001-04-04T16:29:00Z,31.577,-64.202,159.9,19.052,36.623,36.625,26.259,192.0,2100.0,2374.8,53.3,15.03,2.41,6.6,2.53,0.0,0.09,0.76,2.2
2001-04-19T09:16:00Z,31.65,-64.184,298.8,17.793,36.47,36.474,26.467,192.4,2102.7,2385.3,50.4,13.64,0.82,7.9,5.44,0.0,0.25,2.22,0.7
2001-04-19T09:16:00Z,31.65,-64.184,399.1,16.58,36.261,36.264,26.602,177.4,2121.6,2373.3,49.4,7.95,1.14,10.4,9.0,0.0,0.48,2.77,0.7
2001-05-16T04:11:00Z,31.604,-64.14,299.0,18.488,36.581,36.581,26.376,206.6,2088.1,2392.3,51.6,15.98,2.83,5.4,2.94,0.0,0.13,1.04,1.4
2001-05-16T04:11:00Z,31.604,-64.14,400.1,17.873,36.484,36.484,26.459,193.7,2100.8,2385.0,49.8,20.38,2.77,8.0,5.19,0.0,0.22,1.56,0.8
2001-06-06T02:30:00Z,31.631,-64.169,300.6,18.57,36.582,36.576,26.351,199.7,2092.5,2388.1,48.0,11.69,1.39,6.4,3.04,0.0,0.2,1.07,1.0
2001-06-06T02:30:00Z,31.631,-64.169,400.6,18.044,36.517,36.515,26.44,191.9,2102.0,2387.7,47.0,11.72,0.82,7.2,4.77,0.0,0.29,1.5,0.9
2001-07-19T03:46:00Z,31.633,-64.168,400.2,17.967,36.533,36.531,26.472,207.3,2093.6,2382.9,48.5,13.49,2.2,7.5,3.8,0.0,0.25,1.53,1.3
2001-11-10T05:40:00Z,31.671,-64.157,301.1,18.1,36.541,36.542,26.443,201.5,2095.2,2385.3,50.3,17.72,1.14,6.5,3.51,0.0,0.23,1.4,0.9
2001-12-11T23:45:00Z,31.664,-64.164,399.5,17.701,36.526,36.524,26.532,212.3,2095.5,2387.0,47.2,13.08,2.41,8.0,4.2,0.0,0.23,1.41,1.1
2002-02-27T18:20:00Z,31.664,-64.075,40.4,20.161,36.685,36.686,26.008,221.9,2062.3,2393.8,63.3,51.97,6.76,4.0,0.08,0.0,0.0,0.45,4.4
2002-02-28T07:31:00Z,31.666,-64.164,300.3,18.472,36.578,36.581,26.38,199.1,2093.2,2394.2,50.7,17.71,1.21,7.2,3.77,0.0,0.21,1.48,0.8
2002-02-28T07:31:00Z,31.666,-64.164,401.2,17.907,36.511,36.513,26.473,199.0,2099.4,2386.4,50.1,10.66,0.99,7.7,4.68,0.0,0.28,1.89,0.6
2002-06-05T02:59:00Z,31.666,-64.171,300.9,18.528,36.583,36.583,26.367,214.9,2085.2,2387.3,52.4,21.3,2.14,5.5,3.15,0.0,0.12,1.04,1.4
2002-06-05T02:59:00Z,31.666,-64.171,402.7,18.06,36.526,36.527,26.446,207.6,2093.1,2383.1,49.9,20.31,2.28,6.9,3.97,0.0,0.19,1.33,1.4
2002-06-05T02:59:00Z,31.666,-64.171,796.5,11.887,35.525,35.524,27.039,143.5,2167.7,2329.5,45.7,21.13,2.02,22.8,19.85,0.0,1.24,9.64,0.7
2002-07-03T02:00:00Z,31.665,-64.171,300.6,18.146,36.536,36.536,26.427,201.1,2097.2,2388.1,50.3,20.96,3.25,7.9,4.11,0.0,0.2,1.4,1.5
2002-08-21T06:04:00Z,31.667,-64.169,299.3,18.32,36.55,36.549,26.393,197.3,2093.2,2398.9,51.2,16.93,2.01,8.5,3.98,0.0,0.21,1.23,1.5
2002-08-21T06:04:00Z,31.667,-64.169,400.3,17.623,36.461,36.461,26.503,192.4,2101.2,2395.9,48.1,29.7,1.74,8.4,5.39,0.0,0.31,1.63,1.2
2002-09-18T01:55:00Z,31.667,-64.165,300.0,18.454,36.567,36.568,26.374,199.7,2093.8,2398.8,51.4,14.52,1.7,7.2,3.86,0.0,0.17,0.61,1.2
2002-09-18T01:55:00Z,31.667,-64.165,400.2,17.857,36.494,36.494,26.471,191.8,2101.6,2398.8,49.6,14.11,1.5,7.8,5.23,0.0,0.28,1.08,1.2
2002-10-09T04:20:00Z,31.64,-64.155,300.8,18.64,36.591,36.592,26.345,201.0,2097.3,2401.9,50.4,16.89,1.2,6.2,3.72,0.0,0.18,0.56,0.9
2002-11-14T01:59:00Z,31.67,-64.165,398.6,18.005,36.514,36.514,26.449,194.0,2101.7,2376.9,47.9,21.38,1.17,8.1,4.92,0.0,0.26,1.03,0.9
2003-01-23T01:51:00Z,31.681,-64.163,302.2,18.342,36.556,36.339,26.227,183.9,2101.2,2393.3,48.6,10.99,1.73,7.1,7.44,0.0,0.44,2.55,1.0
2003-01-23T01:51:00Z,31.681,-64.163,398.3,17.536,36.446,36.446,26.513,192.0,2106.3,2382.0,47.5,13.78,1.83,7.9,6.14,0.0,0.33,1.47,0.8
2003-04-23T03:23:00Z,31.66,-64.137,400.4,17.507,36.444,36.443,26.517,192.5,2107.9,2388.4,48.4,12.61,1.42,9.6,3.19,0.0,0.34,1.98,1.1
2003-07-05T05:23:00Z,31.648,-64.232,299.8,17.874,36.492,36.492,26.461,192.5,2101.8,2388.9,47.9,6.05,1.39,7.6,4.49,0.0,0.28,1.22,1.2
2003-07-16T05:07:00Z,31.674,-64.181,301.3,17.389,36.427,36.427,26.53,194.9,2104.9,2376.5,48.9,13.53,1.59,7.4,5.09,0.0,0.31,1.19,1.2
2003-07-16T05:07:00Z,31.674,-64.181,400.8,16.473,36.273,36.273,26.634,190.5,2113.5,2369.7,48.0,10.58,1.09,9.3,7.67,0.0,0.44,2.11,1.2
2003-08-11T22:45:00Z,31.667,-64.167,299.7,18.456,36.567,36.569,26.375,201.9,2096.2,2391.4,49.4,14.7,3.15,6.8,2.01,0.029,0.23,0.3,1.1
2003-08-11T22:45:00Z,31.667,-64.167,399.0,17.748,36.475,36.475,26.483,191.7,2104.3,2378.3,47.4,17.9,3.05,8.3,4.71,0.029,0.38,0.88,0.9
2003-09-18T22:56:00Z,31.666,-64.168,302.3,18.341,36.553,36.552,26.391,201.8,2094.0,2389.9,49.4,11.62,1.89,7.2,2.39,0.0,0.21,0.99,1.2
2003-09-18T22:56:00Z,31.666,-64.168,399.7,17.753,36.473,36.474,26.481,190.8,2110.3,2379.9,48.1,13.0,2.15,7.2,5.05,0.0,0.32,1.53,1.0
2003-10-08T05:56:00Z,31.67,-64.164,300.5,18.099,36.525,36.524,26.43,194.6,2102.6,2377.1,49.4,15.26,1.31,7.4,3.8,0.0,0.28,1.14,0.9
2003-10-08T05:56:00Z,31.67,-64.164,401.6,17.348,36.414,36.416,26.535,194.3,2107.9,2369.7,48.5,15.23,1.13,7.8,5.74,0.0,0.37,1.69,0.8
2004-01-27T03:37:00Z,31.667,-64.162,295.8,18.241,36.543,36.542,26.408,197.4,2098.4,2405.3,49.0,10.68,1.57,7.9,3.4,0.0,0.2,1.76,1.1
2004-01-27T12:16:00Z,31.655,-64.147,100.1,20.276,36.693,36.693,25.986,218.8,2063.3,2394.0,61.3,21.12,4.58,4.8,0.17,0.068,0.0,0.96,3.9
2004-01-27T12:16:00Z,31.655,-64.147,199.7,18.89,36.61,36.61,26.291,196.2,2095.9,2390.6,53.9,26.51,2.02,6.5,2.49,0.0,0.08,1.36,1.5
2004-03-23T01:00:00Z,31.683,-64.158,298.9,19.319,36.625,36.625,26.197,217.1,2077.6,2400.6,51.7,11.85,1.23,7.6,0.0,0.0,0.07,1.24,1.2
2004-07-15T07:12:00Z,31.667,-64.167,299.6,18.287,36.571,36.571,26.419,211.5,2094.2,2389.9,49.6,16.37,1.84,6.7,1.46,0.0,0.19,2.14,1.1
2004-07-15T07:12:00Z,31.667,-64.167,397.0,17.946,36.532,36.533,26.478,214.5,2096.6,2390.4,48.0,24.23,2.26,6.6,1.97,0.0,0.2,2.14,1.1
2004-08-18T03:15:00Z,31.666,-64.168,301.3,18.699,36.601,36.6,26.337,205.9,2090.4,2397.6,51.3,20.09,3.49,6.2,0.77,0.0,0.13,2.03,1.4
2004-08-18T03:15:00Z,31.666,-64.168,400.5,18.174,36.547,36.547,26.433,205.2,2096.4,2390.7,50.0,13.53,1.14,8.1,2.31,0.0,0.19,2.28,1.4
2004-09-15T05:59:00Z,31.666,-64.166,299.7,17.925,36.516,36.518,26.468,205.3,2099.6,2376.0,50.5,14.78,1.17,7.3,3.02,0.0,0.21,2.53,1.1
2004-09-15T05:59:00Z,31.666,-64.166,400.3,17.056,36.359,36.361,26.563,185.6,2117.8,2370.6,49.4,21.42,1.46,9.5,7.46,0.0,0.38,3.3,1.4
2004-10-14T12:00:00Z,31.67,-64.176,302.4,17.956,36.52,36.519,26.461,203.7,2102.5,2395.4,51.3,13.25,1.05,7.4,4.26,0.0,0.2,1.62,1.1
2004-10-14T12:00:00Z,31.67,-64.176,401.4,17.193,36.385,36.387,26.55,187.5,2116.3,2400.5,48.3,22.29,1.73,9.1,6.97,0.0,0.36,2.22,1.0
2004-12-09T06:06:00Z,31.667,-64.151,400.3,17.651,36.468,36.466,26.501,191.5,2112.7,2383.2,48.3,11.78,1.63,7.9,5.85,0.0,0.27,2.07,0.9
2005-01-28T10:10:00Z,31.664,-64.162,401.4,17.746,36.481,36.497,26.488,200.7,2104.7,2378.9,48.3,15.51,2.21,9.1,4.68,0.0,0.22,1.92,1.1
2005-02-23T23:05:00Z,31.666,-64.166,300.5,18.203,36.552,36.547,26.425,201.6,2100.2,2384.2,50.8,11.44,2.03,6.1,4.14,0.0,0.12,1.72,1.8
2005-02-23T23:05:00Z,31.666,-64.166,400.5,17.817,36.505,36.503,26.489,202.3,2103.2,2380.9,49.7,10.19,2.29,6.8,4.77,0.0,0.15,1.95,0.9
2005-03-21T14:40:00Z,31.694,-64.203,100.3,19.38,36.73,36.729,26.252,221.8,2078.9,2399.5,59.0,21.53,5.56,4.3,0.46,0.166,0.0,0.83,8.9
2005-03-21T23:42:00Z,31.731,-64.184,302.0,18.251,36.554,36.553,26.414,202.3,2098.6,2388.1,51.5,17.86,1.63,6.8,4.33,0.0,0.14,2.09,1.8
2005-03-21T23:42:00Z,31.731,-64.184,398.6,17.87,36.519,36.517,26.486,207.9,2099.0,2385.9,48.5,11.24,1.63,9.3,4.5,0.0,0.14,1.72,1.4
2005-04-20T04:45:00Z,31.801,-64.163,299.7,18.485,36.631,36.629,26.415,216.6,2088.8,2392.7,51.0,10.83,1.99,6.7,2.37,0.0,0.09,1.34,0.6
2005-05-17T12:50:00Z,31.677,-64.13,100.6,19.332,36.717,36.717,26.254,214.5,2087.6,2398.3,59.2,22.87,4.58,5.2,0.99,0.113,0.03,0.84,4.3
2005-05-18T03:25:00Z,31.67,-64.166,300.6,18.252,36.578,36.577,26.433,206.8,2102.6,2389.7,51.6,10.0,2.22,7.2,3.7,0.0,0.12,1.52,1.4
2005-05-18T03:25:00Z,31.67,-64.166,400.9,17.725,36.48,36.48,26.492,196.8,2106.8,2383.5,50.1,13.23,2.1,8.5,5.48,0.0,0.17,1.95,1.3
2005-06-13T22:23:00Z,31.666,-64.166,299.6,18.457,36.6,36.598,26.398,206.5,2096.1,2393.9,50.6,12.96,1.84,8.3,3.25,0.0,0.1,1.41,1.7
2005-06-13T22:23:00Z,31.666,-64.166,399.5,17.89,36.512,36.514,26.477,200.6,2108.3,2385.5,48.9,12.61,2.04,8.7,4.81,0.0,0.19,1.76,1.3
2005-07-20T10:29:00Z,31.666,-64.166,301.9,18.183,36.58,36.58,26.451,210.9,2097.6,2377.4,50.9,6.23,1.65,6.4,3.92,0.0,0.17,1.47,1.2
2005-07-20T10:29:00Z,31.666,-64.166,401.1,17.894,36.534,36.534,26.492,207.5,2101.2,2374.2,48.9,7.75,1.65,6.9,4.32,0.0,0.19,1.95,2.0
2005-08-10T10:03:00Z,31.663,-64.167,300.4,18.223,36.59,36.593,26.449,207.8,2096.1,2390.3,50.1,11.02,1.53,7.1,3.24,0.02,0.12,1.69,1.4
2005-08-10T10:03:00Z,31.663,-64.167,401.2,17.946,36.544,36.545,26.487,208.6,2100.7,2392.0,49.1,11.37,1.79,8.1,4.39,0.0,0.17,1.9,1.6
2005-09-06T23:23:00Z,31.663,-64.155,301.3,18.273,36.589,36.586,26.436,208.7,2100.8,2395.8,50.6,14.06,0.09,6.5,3.38,0.0,0.14,1.51,1.2
2005-09-06T23:23:00Z,31.663,-64.155,401.6,17.729,36.493,36.493,26.501,199.3,2106.3,2382.4,47.2,14.03,0.0,8.2,5.02,0.0,0.23,1.9,1.0
2005-10-12T04:28:00Z,31.67,-64.17,300.3,18.204,36.567,36.569,26.436,203.7,2100.2,2388.8,50.0,5.34,2.21,6.8,3.79,0.0,0.16,1.46,1.2
2005-10-12T04:28:00Z,31.67,-64.17,400.1,17.773,36.505,36.507,26.5,199.5,2106.0,2388.9,48.2,7.06,2.25,7.8,4.98,0.0,0.23,1.78,1.2
2005-11-24T10:15:00Z,31.671,-64.158,302.8,18.222,36.574,36.576,26.437,206.7,2098.1,2390.1,51.7,8.21,1.81,6.5,3.58,0.0,0.14,1.41,0.5
2005-11-24T10:15:00Z,31.671,-64.158,399.6,17.893,36.528,36.528,26.488,204.9,2101.2,2387.1,49.7,12.37,2.28,7.2,4.35,0.0,0.19,1.61,0.7
2005-12-09T07:38:00Z,31.664,-64.17,20.7,22.473,36.702,36.704,25.38,216.6,2056.2,2397.1,66.6,23.41,6.22,4.4,0.0,0.0,0.0,0.54,3.5
2005-12-09T11:35:00Z,31.681,-64.165,301.3,18.133,36.571,36.574,26.457,210.0,2098.7,2387.9,50.8,6.23,2.65,7.0,3.43,0.0,0.14,1.45,1.0
2005-12-09T11:35:00Z,31.681,-64.165,401.8,17.921,36.546,36.546,26.495,206.7,2099.4,2385.6,49.1,9.79,2.3,7.6,3.97,0.0,0.19,1.63,0.9
2005-12-09T11:35:00Z,31.681,-64.165,800.3,11.13,35.444,35.445,27.117,154.4,2168.2,2326.3,46.3,9.94,1.78,22.2,19.48,0.0,1.17,10.29,0.7
2006-01-31T05:38:00Z,31.664,-64.168,301.9,18.269,36.59,36.589,26.438,204.6,2099.2,2391.7,52.1,7.42,2.26,7.9,3.61,0.0,0.14,1.47,0.6
2006-01-31T05:38:00Z,31.664,-64.168,398.2,17.791,36.509,36.51,26.498,198.7,2104.6,2386.5,49.8,10.55,1.88,9.1,4.99,0.0,0.2,1.83,0.5
2006-02-21T23:31:00Z,31.671,-64.161,399.6,17.636,36.487,36.479,26.52,200.5,2107.5,2385.1,49.0,9.43,1.8,9.1,5.09,0.0,0.23,1.22,0.8
2006-04-05T19:11:00Z,31.676,-64.182,302.2,18.06,36.562,36.565,26.469,205.3,2101.4,2388.7,49.6,5.95,2.69,8.0,3.8,0.0,0.16,0.85,1.1
2006-04-05T19:11:00Z,31.676,-64.182,401.4,17.612,36.477,36.48,26.518,198.0,2107.2,2383.3,48.0,10.89,2.28,9.8,5.54,0.0,0.24,1.25,1.2
2006-05-09T10:21:00Z,31.661,-64.163,400.2,17.942,36.541,36.544,26.485,202.3,2107.5,2381.3,48.0,9.76,2.16,8.4,4.51,0.0,0.2,1.73,1.5
2006-06-26T09:11:00Z,31.687,-64.181,300.8,18.052,36.554,36.552,26.464,202.9,2104.5,2387.6,49.3,4.6,1.31,6.8,4.18,0.0,0.16,1.64,1.0
2006-06-26T09:11:00Z,31.687,-64.181,400.7,17.372,36.423,36.425,26.535,191.1,2111.0,2378.3,47.8,11.02,2.13,8.7,6.64,0.0,0.29,2.2,1.0
2006-06-27T13:59:00Z,31.794,-64.256,20.9,24.065,36.584,36.592,24.825,217.1,2054.3,2391.0,66.0,47.91,4.8,5.0,0.0,0.0,0.0,0.56,5.6
2006-07-18T09:07:00Z,31.669,-64.168,299.8,17.97,36.543,36.545,26.476,203.0,2097.9,2390.3,50.9,5.48,3.67,6.1,4.17,0.0,0.17,1.68,0.5
2006-07-18T09:07:00Z,31.669,-64.168,398.6,17.123,36.382,36.383,26.564,189.5,2110.8,2384.6,49.0,6.3,2.85,7.9,6.65,0.0,0.36,2.36,1.2
2006-08-08T09:03:00Z,31.666,-64.159,300.6,18.07,36.57,36.57,26.472,210.9,2091.0,2390.6,51.5,10.73,2.22,8.0,3.41,0.0,0.13,1.79,1.2
2006-08-08T09:03:00Z,31.666,-64.159,400.4,17.628,36.475,36.476,26.512,201.9,2115.1,2384.2,49.0,7.0,1.87,8.4,4.9,0.0,0.23,2.19,1.6
2006-09-05T09:09:00Z,31.663,-64.165,300.9,18.12,36.573,36.574,26.462,209.1,2108.8,2390.0,50.3,6.88,3.4,6.4,3.53,0.0,0.14,1.53,1.0
2006-09-05T09:09:00Z,31.663,-64.165,400.3,17.659,36.484,36.488,26.512,197.9,2117.2,2386.9,48.7,9.88,4.0,8.3,5.24,0.0,0.24,1.98,1.0
2006-10-11T16:18:00Z,31.671,-64.171,302.1,18.219,36.586,36.587,26.447,210.7,2105.3,2394.6,50.1,9.57,3.33,7.7,3.13,0.021,0.11,1.53,1.0
