pressure_bin,temp_adjusted,psal_adjusted,juld,year,month,day,time,latitude,longitude,source_file
"(600, 650]",8.519496,28.411934,2020-09-08 11:15:30.001202176,2020,9,8,11:15:30.001202,-42.283,132.164,nodc_R5906223_018.nc
"(650, 700]",8.161046,28.379246,2020-09-08 11:15:30.001202176,2020,9,8,11:15:30.001202,-42.283,132.164,nodc_R5906223_018.nc
"(700, 750]",7.782323,28.354115,2020-09-08 11:15:30.001202176,2020,9,8,11:15:30.001202,-42.283,132.164,nodc_R5906223_018.nc
"(750, 800]",7.355104,28.332994,2020-09-08 11:15:30.001202176,2020,9,8,11:15:30.001202,-42.283,132.164,nodc_R5906223_018.nc
"(800, 850]",6.9044037,28.311111,2020-09-08 11:15:30.001202176,2020,9,8,11:15:30.001202,-42.283,132.164,nodc_R5906223_018.nc
"(850, 900]",6.383769,28.298182,2020-09-08 11:15:30.001202176,2020,9,8,11:15:30.001202,-42.283,132.164,nodc_R5906223_018.nc
"(900, 950]",5.87035,28.283945,2020-09-08 11:15:30.001202176,2020,9,8,11:15:30.001202,-42.283,132.164,nodc_R5906223_018.nc
"(950, 1000]",5.4801,28.27491,2020-09-08 11:15:30.001202176,2020,9,8,11:15:30.001202,-42.283,132.164,nodc_R5906223_018.nc
"(1100, 1150]",4.5385,28.2414,2020-09-08 11:15:30.001202176,2020,9,8,11:15:30.001202,-42.283,132.164,nodc_R5906223_018.nc
"(1150, 1200]",3.9777997,28.2596,2020-09-08 11:15:30.001202176,2020,9,8,11:15:30.001202,-42.283,132.164,nodc_R5906223_018.nc
"(1300, 1350]",3.4827,28.2958,2020-09-08 11:15:30.001202176,2020,9,8,11:15:30.001202,-42.283,132.164,nodc_R5906223_018.nc
"(1400, 1450]",3.1971,28.3287,2020-09-08 11:15:30.001202176,2020,9,8,11:15:30.001202,-42.283,132.164,nodc_R5906223_018.nc
"(1450, 1500]",2.9499,28.3608,2020-09-08 11:15:30.001202176,2020,9,8,11:15:30.001202,-42.283,132.164,nodc_R5906223_018.nc
"(1550, 1600]",2.7539,28.4001,2020-09-08 11:15:30.001202176,2020,9,8,11:15:30.001202,-42.283,132.164,nodc_R5906223_018.nc
"(0, 50]",12.810792,35.131,2020-09-10 21:00:44.002253056,2020,9,10,21:00:44.002253,-41.967,30.343,nodc_R5906232_041.nc
"(50, 100]",12.819079,35.133358,2020-09-10 21:00:44.002253056,2020,9,10,21:00:44.002253,-41.967,30.343,nodc_R5906232_041.nc
"(100, 150]",12.81056,35.13292,2020-09-10 21:00:44.002253056,2020,9,10,21:00:44.002253,-41.967,30.343,nodc_R5906232_041.nc
"(150, 200]",12.7794,35.1256,2020-09-10 21:00:44.002253056,2020,9,10,21:00:44.002253,-41.967,30.343,nodc_R5906232_041.nc
"(200, 250]",12.74856,35.1188,2020-09-10 21:00:44.002253056,2020,9,10,21:00:44.002253,-41.967,30.343,nodc_R5906232_041.nc
"(250, 300]",12.59128,35.088078,2020-09-10 21:00:44.002253056,2020,9,10,21:00:44.002253,-41.967,30.343,nodc_R5906232_041.nc
"(300, 350]",12.06032,34.9922,2020-09-10 21:00:44.002253056,2020,9,10,21:00:44.002253,-41.967,30.343,nodc_R5906232_041.nc
"(350, 400]",11.488601,34.91928,2020-09-10 21:00:44.002253056,2020,9,10,21:00:44.002253,-41.967,30.343,nodc_R5906232_041.nc
"(400, 450]",10.946039,34.87868,2020-09-10 21:00:44.002253056,2020,9,10,21:00:44.002253,-41.967,30.343,nodc_R5906232_041.nc
"(450, 500]",10.320439,34.81104,2020-09-10 21:00:44.002253056,2020,9,10,21:00:44.002253,-41.967,30.343,nodc_R5906232_041.nc
"(500, 550]",9.60092,34.721,2020-09-10 21:00:44.002253056,2020,9,10,21:00:44.002253,-41.967,30.343,nodc_R5906232_041.nc
"(550, 600]",8.86484,34.64408,2020-09-10 21:00:44.002253056,2020,9,10,21:00:44.002253,-41.967,30.343,nodc_R5906232_041.nc
"(600, 650]",8.21528,34.584198,2020-09-10 21:00:44.002253056,2020,9,10,21:00:44.002253,-41.967,30.343,nodc_R5906232_041.nc
"(650, 700]",7.64464,34.53784,2020-09-10 21:00:44.002253056,2020,9,10,21:00:44.002253,-41.967,30.343,nodc_R5906232_041.nc
"(700, 750]",6.9664397,34.4872,2020-09-10 21:00:44.002253056,2020,9,10,21:00:44.002253,-41.967,30.343,nodc_R5906232_041.nc
"(750, 800]",6.2094803,34.42548,2020-09-10 21:00:44.002253056,2020,9,10,21:00:44.002253,-41.967,30.343,nodc_R5906232_041.nc
"(800, 850]",5.66636,34.3848,2020-09-10 21:00:44.002253056,2020,9,10,21:00:44.002253,-41.967,30.343,nodc_R5906232_041.nc
"(850, 900]",5.21044,34.36428,2020-09-10 21:00:44.002253056,2020,9,10,21:00:44.002253,-41.967,30.343,nodc_R5906232_041.nc
"(900, 950]",4.89188,34.37,2020-09-10 21:00:44.002253056,2020,9,10,21:00:44.002253,-41.967,30.343,nodc_R5906232_041.nc
"(950, 1000]",4.6361127,34.372208,2020-09-10 21:00:44.002253056,2020,9,10,21:00:44.002253,-41.967,30.343,nodc_R5906232_041.nc
"(1000, 1050]",4.1525,34.3768,2020-09-10 21:00:44.002253056,2020,9,10,21:00:44.002253,-41.967,30.343,nodc_R5906232_041.nc
"(1050, 1100]",4.0586,34.4179,2020-09-10 21:00:44.002253056,2020,9,10,21:00:44.002253,-41.967,30.343,nodc_R5906232_041.nc
"(1100, 1150]",3.9026003,34.4556,2020-09-10 21:00:44.002253056,2020,9,10,21:00:44.002253,-41.967,30.343,nodc_R5906232_041.nc
"(1150, 1200]",3.7634,34.467,2020-09-10 21:00:44.002253056,2020,9,10,21:00:44.002253,-41.967,30.343,nodc_R5906232_041.nc
"(1200, 1250]",3.5973003,34.478,2020-09-10 21:00:44.002253056,2020,9,10,21:00:44.002253,-41.967,30.343,nodc_R5906232_041.nc
"(1250, 1300]",3.4316,34.5156,2020-09-10 21:00:44.002253056,2020,9,10,21:00:44.002253,-41.967,30.343,nodc_R5906232_041.nc
"(1300, 1350]",3.3331,34.5384,2020-09-10 21:00:44.002253056,2020,9,10,21:00:44.002253,-41.967,30.343,nodc_R5906232_041.nc
"(1350, 1400]",3.1935,34.5623,2020-09-10 21:00:44.002253056,2020,9,10,21:00:44.002253,-41.967,30.343,nodc_R5906232_041.nc
"(1400, 1450]",3.1078,34.5789,2020-09-10 21:00:44.002253056,2020,9,10,21:00:44.002253,-41.967,30.343,nodc_R5906232_041.nc
"(1450, 1500]",3.0195,34.6031,2020-09-10 21:00:44.002253056,2020,9,10,21:00:44.002253,-41.967,30.343,nodc_R5906232_041.nc
"(1500, 1550]",2.9446,34.6294,2020-09-10 21:00:44.002253056,2020,9,10,21:00:44.002253,-41.967,30.343,nodc_R5906232_041.nc
"(1550, 1600]",2.8847,34.6536,2020-09-10 21:00:44.002253056,2020,9,10,21:00:44.002253,-41.967,30.343,nodc_R5906232_041.nc
"(1600, 1650]",2.8421,34.6801,2020-09-10 21:00:44.002253056,2020,9,10,21:00:44.002253,-41.967,30.343,nodc_R5906232_041.nc
"(1650, 1700]",2.7447,34.6976,2020-09-10 21:00:44.002253056,2020,9,10,21:00:44.002253,-41.967,30.343,nodc_R5906232_041.nc
"(1700, 1750]",2.7117,34.7151,2020-09-10 21:00:44.002253056,2020,9,10,21:00:44.002253,-41.967,30.343,nodc_R5906232_041.nc
"(1750, 1800]",2.7009,34.727,2020-09-10 21:00:44.002253056,2020,9,10,21:00:44.002253,-41.967,30.343,nodc_R5906232_041.nc
"(1800, 1850]",2.6872,34.7401,2020-09-10 21:00:44.002253056,2020,9,10,21:00:44.002253,-41.967,30.343,nodc_R5906232_041.nc
"(1850, 1900]",2.6823,34.7496,2020-09-10 21:00:44.002253056,2020,9,10,21:00:44.002253,-41.967,30.343,nodc_R5906232_041.nc
"(1900, 1950]",2.6725,34.764,2020-09-10 21:00:44.002253056,2020,9,10,21:00:44.002253,-41.967,30.343,nodc_R5906232_041.nc
"(0, 50]",18.869566,35.508,2020-09-10 07:53:50.000827648,2020,9,10,07:53:50.000827,-37.199,27.017,nodc_R5906234_040.nc
"(50, 100]",18.65004,35.50248,2020-09-10 07:53:50.000827648,2020,9,10,07:53:50.000827,-37.199,27.017,nodc_R5906234_040.nc
"(100, 150]",17.063759,35.47172,2020-09-10 07:53:50.000827648,2020,9,10,07:53:50.000827,-37.199,27.017,nodc_R5906234_040.nc
"(150, 200]",15.871201,35.44532,2020-09-10 07:53:50.000827648,2020,9,10,07:53:50.000827,-37.199,27.017,nodc_R5906234_040.nc
"(200, 250]",14.476959,35.2438,2020-09-10 07:53:50.000827648,2020,9,10,07:53:50.000827,-37.199,27.017,nodc_R5906234_040.nc
"(250, 300]",13.1762,35.03456,2020-09-10 07:53:50.000827648,2020,9,10,07:53:50.000827,-37.199,27.017,nodc_R5906234_040.nc
"(300, 350]",12.74412,34.98644,2020-09-10 07:53:50.000827648,2020,9,10,07:53:50.000827,-37.199,27.017,nodc_R5906234_040.nc
"(350, 400]",12.134319,34.96524,2020-09-10 07:53:50.000827648,2020,9,10,07:53:50.000827,-37.199,27.017,nodc_R5906234_040.nc
"(400, 450]",11.50812,34.8764,2020-09-10 07:53:50.000827648,2020,9,10,07:53:50.000827,-37.199,27.017,nodc_R5906234_040.nc
"(450, 500]",11.304481,34.84568,2020-09-10 07:53:50.000827648,2020,9,10,07:53:50.000827,-37.199,27.017,nodc_R5906234_040.nc
"(500, 550]",10.63352,34.73736,2020-09-10 07:53:50.000827648,2020,9,10,07:53:50.000827,-37.199,27.017,nodc_R5906234_040.nc
"(550, 600]",10.43224,34.74,2020-09-10 07:53:50.000827648,2020,9,10,07:53:50.000827,-37.199,27.017,nodc_R5906234_040.nc
"(600, 650]",10.49384,34.834682,2020-09-10 07:53:50.000827648,2020,9,10,07:53:50.000827,-37.199,27.017,nodc_R5906234_040.nc
"(650, 700]",9.86124,34.76,2020-09-10 07:53:50.000827648,2020,9,10,07:53:50.000827,-37.199,27.017,nodc_R5906234_040.nc
"(700, 750]",9.27472,34.70004,2020-09-10 07:53:50.000827648,2020,9,10,07:53:50.000827,-37.199,27.017,nodc_R5906234_040.nc
"(750, 800]",8.39744,34.5858,2020-09-10 07:53:50.000827648,2020,9,10,07:53:50.000827,-37.199,27.017,nodc_R5906234_040.nc
"(800, 850]",7.92184,34.5824,2020-09-10 07:53:50.000827648,2020,9,10,07:53:50.000827,-37.199,27.017,nodc_R5906234_040.nc
"(850, 900]",7.04172,34.48,2020-09-10 07:53:50.000827648,2020,9,10,07:53:50.000827,-37.199,27.017,nodc_R5906234_040.nc
"(900, 950]",6.25588,34.38816,2020-09-10 07:53:50.000827648,2020,9,10,07:53:50.000827,-37.199,27.017,nodc_R5906234_040.nc
"(950, 1000]",6.2198687,34.43981,2020-09-10 07:53:50.000827648,2020,9,10,07:53:50.000827,-37.199,27.017,nodc_R5906234_040.nc
"(1000, 1050]",4.9388,34.3399,2020-09-10 07:53:50.000827648,2020,9,10,07:53:50.000827,-37.199,27.017,nodc_R5906234_040.nc
"(1050, 1100]",4.5515,34.3377,2020-09-10 07:53:50.000827648,2020,9,10,07:53:50.000827,-37.199,27.017,nodc_R5906234_040.nc
"(1100, 1150]",4.5612,34.4108,2020-09-10 07:53:50.000827648,2020,9,10,07:53:50.000827,-37.199,27.017,nodc_R5906234_040.nc
"(1150, 1200]",4.3577,34.4201,2020-09-10 07:53:50.000827648,2020,9,10,07:53:50.000827,-37.199,27.017,nodc_R5906234_040.nc
"(1200, 1250]",4.4546,34.4805,2020-09-10 07:53:50.000827648,2020,9,10,07:53:50.000827,-37.199,27.017,nodc_R5906234_040.nc
"(1250, 1300]",4.1656,34.4939,2020-09-10 07:53:50.000827648,2020,9,10,07:53:50.000827,-37.199,27.017,nodc_R5906234_040.nc
"(1300, 1350]",3.8461003,34.4744,2020-09-10 07:53:50.000827648,2020,9,10,07:53:50.000827,-37.199,27.017,nodc_R5906234_040.nc
"(1350, 1400]",3.6272998,34.4873,2020-09-10 07:53:50.000827648,2020,9,10,07:53:50.000827,-37.199,27.017,nodc_R5906234_040.nc
"(1400, 1450]",3.5548,34.5271,2020-09-10 07:53:50.000827648,2020,9,10,07:53:50.000827,-37.199,27.017,nodc_R5906234_040.nc
"(1450, 1500]",3.5061,34.5646,2020-09-10 07:53:50.000827648,2020,9,10,07:53:50.000827,-37.199,27.017,nodc_R5906234_040.nc
"(1500, 1550]",3.3446,34.5827,2020-09-10 07:53:50.000827648,2020,9,10,07:53:50.000827,-37.199,27.017,nodc_R5906234_040.nc
"(1550, 1600]",3.2888,34.6122,2020-09-10 07:53:50.000827648,2020,9,10,07:53:50.000827,-37.199,27.017,nodc_R5906234_040.nc
"(1600, 1650]",3.2428,34.6302,2020-09-10 07:53:50.000827648,2020,9,10,07:53:50.000827,-37.199,27.017,nodc_R5906234_040.nc
"(1650, 1700]",3.1423,34.6482,2020-09-10 07:53:50.000827648,2020,9,10,07:53:50.000827,-37.199,27.017,nodc_R5906234_040.nc
"(1700, 1750]",3.0584,34.658,2020-09-10 07:53:50.000827648,2020,9,10,07:53:50.000827,-37.199,27.017,nodc_R5906234_040.nc
"(1750, 1800]",2.926,34.6624,2020-09-10 07:53:50.000827648,2020,9,10,07:53:50.000827,-37.199,27.017,nodc_R5906234_040.nc
"(1800, 1850]",2.9278,34.686,2020-09-10 07:53:50.000827648,2020,9,10,07:53:50.000827,-37.199,27.017,nodc_R5906234_040.nc
"(1850, 1900]",2.8659,34.6962,2020-09-10 07:53:50.000827648,2020,9,10,07:53:50.000827,-37.199,27.017,nodc_R5906234_040.nc
"(1900, 1950]",2.8101,34.7175,2020-09-10 07:53:50.000827648,2020,9,10,07:53:50.000827,-37.199,27.017,nodc_R5906234_040.nc
"(1950, 2000]",2.7858,34.7333,2020-09-10 07:53:50.000827648,2020,9,10,07:53:50.000827,-37.199,27.017,nodc_R5906234_040.nc
"(0, 50]",19.35713,35.755436,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc
"(50, 100]",18.937761,35.84476,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc
"(100, 150]",17.85584,35.85196,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc
"(150, 200]",16.65268,35.76324,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc
"(200, 250]",15.03408,35.52488,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc
"(250, 300]",13.07084,35.226162,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc
"(300, 350]",11.74496,35.0186,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc
"(350, 400]",10.75712,34.869442,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc
"(400, 450]",10.137847,34.781925,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc
"(450, 500]",9.817792,34.739876,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc
"(500, 550]",9.54504,34.704838,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc
"(550, 600]",9.21944,34.66172,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc
"(600, 650]",8.79372,34.60856,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc
"(650, 700]",8.248199,34.55204,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc
"(700, 750]",7.54536,34.496082,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc
"(750, 800]",6.67516,34.4412,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc
"(800, 850]",5.6587596,34.394638,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc
"(850, 900]",4.9281926,34.38246,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc
"(900, 950]",4.633375,34.413418,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc
"(950, 1000]",4.479075,34.44517,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc
"(1000, 1050]",4.006,34.4616,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc
"(1050, 1100]",3.8494,34.4902,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc
"(1100, 1150]",3.6618,34.5163,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc
"(1150, 1200]",3.5990999,34.5369,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc
"(1200, 1250]",3.4807,34.5417,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc
"(1250, 1300]",3.4591,34.5731,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc
"(1300, 1350]",3.257,34.5731,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc
"(1350, 1400]",3.0751,34.584,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc
"(1400, 1450]",3.0186,34.5993,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc
"(1450, 1500]",2.968,34.6159,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc
"(1500, 1550]",2.9192,34.6293,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc
"(1550, 1600]",2.8398,34.6427,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc
"(1600, 1650]",2.7626,34.6566,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc
"(1650, 1700]",2.6976,34.6655,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc
"(1700, 1750]",2.6168,34.6762,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc
"(1750, 1800]",2.5543,34.6864,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc
"(1800, 1850]",2.4758,34.6922,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc
"(1850, 1900]",2.4159,34.6974,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc
"(1900, 1950]",2.3696,34.7021,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc
"(1950, 2000]",2.3339,34.705,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc
"(0, 50]",19.443459,35.73346,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc
"(50, 100]",18.47592,35.86644,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc
"(100, 150]",17.699001,35.83464,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc
"(150, 200]",15.531,35.59476,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc
"(200, 250]",13.441999,35.28036,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc
"(250, 300]",12.18676,35.08376,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc
"(300, 350]",11.16644,34.9282,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc
"(350, 400]",10.452,34.82592,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc
"(400, 450]",9.9434395,34.75796,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc
"(450, 500]",9.6448,34.72036,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc
"(500, 550]",9.326281,34.677998,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc
"(550, 600]",8.97632,34.633,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc
"(600, 650]",8.39484,34.568962,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc
"(650, 700]",7.70412,34.50972,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc
"(700, 750]",6.89012,34.4556,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc
"(750, 800]",6.00484,34.41,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc
"(800, 850]",5.266,34.39416,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc
"(850, 900]",4.77688,34.39408,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc
"(900, 950]",4.42196,34.40076,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc
"(950, 1000]",4.223567,34.432274,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc
"(1000, 1050]",3.9243,34.4689,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc
"(1050, 1100]",3.7568998,34.4864,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc
"(1100, 1150]",3.6951997,34.5136,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc
"(1150, 1200]",3.5616002,34.5312,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc
"(1200, 1250]",3.4461,34.5454,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc
"(1250, 1300]",3.3717,34.5601,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc
"(1300, 1350]",3.2397,34.5707,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc
"(1350, 1400]",3.1345,34.5896,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc
"(1400, 1450]",3.028,34.6068,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc
"(1450, 1500]",2.9555,34.6227,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc
"(1500, 1550]",2.9023,34.6346,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc
"(1550, 1600]",2.8292,34.645,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc
"(1600, 1650]",2.7668,34.6536,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc
"(1650, 1700]",2.6998,34.6632,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc
"(1700, 1750]",2.6056,34.6761,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc
"(1750, 1800]",2.5236,34.6866,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc
"(1800, 1850]",2.4679,34.6939,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc
"(1850, 1900]",2.42,34.6997,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc
"(1900, 1950]",2.3732,34.704,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc
"(1950, 2000]",2.326,34.7072,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc
"(0, 50]",21.763262,35.37352,2020-09-05 00:00:33.999999744,2020,9,5,00:00:33.999999,-23.196,104.463,nodc_R5906257_003.nc
"(50, 100]",21.12684,35.55648,2020-09-05 00:00:33.999999744,2020,9,5,00:00:33.999999,-23.196,104.463,nodc_R5906257_003.nc
"(100, 150]",20.54264,35.74104,2020-09-05 00:00:33.999999744,2020,9,5,00:00:33.999999,-23.196,104.463,nodc_R5906257_003.nc
"(150, 200]",19.22188,35.78956,2020-09-05 00:00:33.999999744,2020,9,5,00:00:33.999999,-23.196,104.463,nodc_R5906257_003.nc
"(200, 250]",17.36256,35.77188,2020-09-05 00:00:33.999999744,2020,9,5,00:00:33.999999,-23.196,104.463,nodc_R5906257_003.nc
"(250, 300]",15.260921,35.56584,2020-09-05 00:00:33.999999744,2020,9,5,00:00:33.999999,-23.196,104.463,nodc_R5906257_003.nc
"(300, 350]",13.453361,35.30668,2020-09-05 00:00:33.999999744,2020,9,5,00:00:33.999999,-23.196,104.463,nodc_R5906257_003.nc
"(350, 400]",12.2724,35.12388,2020-09-05 00:00:33.999999744,2020,9,5,00:00:33.999999,-23.196,104.463,nodc_R5906257_003.nc
"(400, 450]",11.45384,34.99516,2020-09-05 00:00:33.999999744,2020,9,5,00:00:33.999999,-23.196,104.463,nodc_R5906257_003.nc
